text,joy,sadness,anger,anticipation,fear
"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",1,0,1,0,0

You sure have a lot to say about something that doesn't even concern you 😉,1,0,1,0,0

felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! ,1,0,1,0,0

I'm allowed to sulk,1,0,1,0,0

"@TheAlexValle Tio Valle, please! WNF grudge match @Anti with Low Tier God!!!",1,0,1,0,0

@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! ,1,0,1,0,0

Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,1,0,1,0,0

honestly all my friends do bnc i mean it and i am feeling #terrible hahaha,1,0,1,0,0

"Headed to Montalvo w/@jaxster3—bring on the #mirth, bitches!\nd(-_-)b\n@Nick_Offerman\n@MeganOMullally\n#SummerOf69Tour2016",1,0,1,0,0

Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious,1,0,1,0,0

Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting,1,0,1,0,0

@hoemanda69 wtf is tenacious and jubilant,1,0,1,0,0

The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,1,0,1,0,0

@LacesUntied_ yea lol catchy you fret,1,0,1,0,0

@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me ,1,0,1,0,0

Turns out 'it' wasn't even anything to be concerned about at all. Im happy and a bit frustrated it took so long to get this answer.,1,0,1,0,0

It's so funny cause Cooper's going to go farther than the people who bully her,1,0,1,0,0

"Donating to Trump puts a damper on a very exciting @Cubs season. Really bad look, Ricketts family.",1,0,1,0,0

@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason,1,0,1,0,0

"I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote",1,0,1,0,0

Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,1,0,1,0,0

@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). ,1,0,1,0,0

@addy_caylen I told her I wasn't fighting her Bc I'm not trashy and she keeps tryna threaten me lmfao,1,0,1,0,0

Forever angry that gh ruined Molly and morgan's bond/friendship ,1,0,1,0,0

@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol,1,0,1,0,0

@88Palouseriver @ABC @NRA I rejoice everything time some moron is taken out of the genetics pool.,1,0,1,0,0

"LGBTQ media should inform, inspire, entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention",1,0,1,0,0

#blackish always has me #rollin ,1,0,1,0,0

@JordySloan love that Jordy #revenge ⚽️,1,0,1,0,0

My favorite insult I get is from straight white men and it's usually 'tall/fat lesbian' 😂 You intimidated bro?,1,0,1,0,0

"@Beetrootrabbit it was, work was an awful reality on the Tuesday @verilyberrily @emmmmerla, thanks so much for coming! xx",1,0,1,0,0

Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating,1,0,1,0,0

I am their fury. I am their patience. I am a conversation.,1,0,1,0,0

Realizing that holding a grudge for long is immaturity is wisdom,1,0,1,0,0

@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂,1,0,1,0,0

remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao,1,0,1,0,0

@wowairsupport it world be great if the live support was actually helpful ,1,0,1,0,0

Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed,1,0,1,0,0

@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser,1,0,1,0,0

@yupdats_jess @nereriveraa_ this doesn't concern you OR your sister. So show up if you want too lol.,1,0,1,0,0

Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,1,0,1,0,0

"Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea ",1,0,1,0,0

Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #anger #rawr #ChicagoPD,1,0,1,0,0

felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy,1,0,1,0,0

Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it,1,0,1,0,0

The outrage over Kessel's tweet by butthurt USA players is hilarious.,1,0,1,0,0

@lilymooregrant u used to chirp me for drinking it u hoe,1,0,1,0,0

"Hopefully next time we play a L1 team, 1 of the players scores, takes his shirt off &amp;jumps into away end purely to wind up the joyless cunts",1,0,1,0,0

@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻,1,0,1,0,0

@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,1,0,1,0,0

i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me,1,0,1,0,0

@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden,1,0,1,0,0

California sissified pages: ruling class separation in passage to dispirit attestative alphanumeric code: WyrdljPyu,1,0,1,0,0

@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.,1,0,1,0,0

@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it,1,0,1,0,0

"@littlemore20 I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.",1,0,1,0,0

I be trying to not stay playing madden and 2k 17 but its just so addictive 😭😭,1,0,1,0,0

@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30  #relentless,1,0,1,0,0

Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme,1,0,1,0,0

"@savageimiike one of my favorite songs brother, real talk. #rage",1,0,1,0,0

"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck 😂",1,0,1,0,0

It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami,1,0,1,0,0

"@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.",1,0,1,0,0

@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted ,1,0,1,0,0

"@CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel",1,0,1,0,0

"@SquidWasTaken Pfft- Yeye, i'm a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa",1,0,1,0,0

@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten,1,0,1,0,0

@Takadad2 Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.,1,0,1,0,0

@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge,1,0,1,1,0

"•Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumping•\n@RojinHitto",1,0,1,1,0

It's not a panic situation let's be honest. How shit are they. We just have Rooney up front 😂😂😂😂,1,0,1,1,0

no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,1,0,1,1,0

"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.",1,0,1,1,0

@xandraaa5 @amayaallyn6 shut up hashtags are cool ,1,0,1,1,0

@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man,1,0,1,1,0

y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,1,0,1,1,0

one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,1,0,1,1,0

I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious,1,0,1,1,0

@WinchesterGank If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it.,1,0,1,1,0

Mia has the worst road rage I have ever seen and she gets so mad when I put my hands on her windows lol,1,0,1,1,0

@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.,1,0,1,1,0

A not very young man compiled info on a smiling baby then a mattress created new evil.,1,0,1,1,0

"@WhoIsThisCaleb you could leap to your feet dramatically, plant one foot on the seat of your chair, and let out that jaunty tune!",1,0,1,1,0

"Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over. #Mets",1,0,1,1,0

Finally made my #fury #warrior guide. Let me know your thoughts,1,0,1,1,0

A former diplomat is quite gleeful about the situation of Pakistan on @TimesNow\nNot quite stiff upper lip of diplomacy seen normally,1,0,1,1,0

@EngrNabeeel then rejoicing now is a lil' bit prematured dont you think🤔🤔🤔,1,0,1,1,0

For the first time in my madden career I just set up a farm account. Should make MOTM much easier,1,0,1,1,0

Star trek online has a update to download oh fuming yay,1,1,1,0,0

All the young people are so bitter about how the older contestants probably know how to make Bakewell Tarts 😂 #GBBO,1,1,1,0,0

Brb going to sulk in bed until Friday,1,1,1,0,0

Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster,1,1,1,0,0

This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me😑😑😂,1,1,1,0,0

Girls irritate me so much lol,1,1,1,0,0

@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful,1,1,1,0,0

Id love 2 c Gyimah in action but his coach is holding a grudge against him!,1,1,1,0,0

@FoxNews @SheriffClarke @FoxNewsInsider This man is an affront to our justice system.,1,1,1,0,0

"You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭",1,1,1,0,0

@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!,1,1,1,0,0

"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious",1,1,1,0,0

I sulk too much for my own good.,1,1,1,0,0

@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,1,1,1,0,0

"So much news about Pakistan, Afghanistan, etc. We need more cheery news about Frybread Stands!!! Everyone in media just so grim.",1,1,1,0,0

@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!,1,1,1,0,0

@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,1,1,1,0,0

@RossKemp great programme tonight  #upsetting #extremeworld,1,1,1,0,0

How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder ,1,1,1,0,0

Another loss to city in the cup next 🙈 😂😂 cmon united! ,1,1,1,0,0

Everton not playing and fume on here have day off,1,1,1,0,0

@TootingCommon stop!!! Don't make me laugh when I'm being sad.,1,1,1,0,0

That defending was awful from us!,1,1,1,0,0

Laudrup and his evil white companions rejoice.,1,1,1,0,0

@dlrwills turn that frown upside down buddy 🙃.,1,1,1,0,0

"@ChrisLoesch @DLoesch Modern Day book-burning without all that awful guilt. Oh, and now with more gleeful social sharing for the a$$hats.",1,1,1,0,0

"After becoming boiling hot, after slowly melting, my heart is frozen.",1,1,1,0,0

Martin Roth leaving V&amp;A shoes the effects of #Brexit: bright and talented foreigners made to feel unwelcome and leaving U.K. #c4news,1,1,1,0,0

Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice,1,1,1,0,0

"it's horrible cos no one can relate,  everyone is happy and dandy in one way or another",1,1,1,1,0

@TJ_FASHO lmao clown my own hair I'm going to dread lmao,1,0,1,0,1

Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme,1,0,1,0,1

"He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂",1,0,1,0,1

He's intimidated by my work ethic I think he knows I want his spot 🤔😉😂😂,1,0,1,0,1

Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....,1,0,1,0,1

I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. ,1,0,1,0,1

... in the same speech.  However he did mention foreign hand and funding in terrorism in the country. 👍\n#ProudOfYouPrimeMinister,1,0,1,0,1

"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",1,0,1,1,1

"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.",1,0,1,1,1

I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,1,1,1,0,1
